id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-0603,18/07/2025,SEGURO,CLI-702,92461,EUR,Mexico,S,N
SYNTH-0092,30/12/2025,CUENTA,CLI-191,33638,ARS,Colombia,N,S
SYNTH-0817,20-06-2025,,CLI-916,88116204, USD ,  uruguay,N,N
SYNTH-0614,15/03/2025,SERVICIO,CLI-713,286943,EUR,Mexico,N,N
SYNTH-0782,05-12-2025,  CUENTA ,CLI-881,377444, USD , CHILE ,S,N
SYNTH-0984,15-03-2025,PRESTAMO  ,CLI-1083,99999999999,usd ,MEXICO,S,N
SYNTH-0956,2025-06-10,seguro,CLI-1055,33515,ars,brasil,N,S
SYNTH-0036,05/04/2025,SERVICIO,CLI-135,20479,USD,Peru,N,N
SYNTH-0674,10/09/2025,PRESTAMO,CLI-773,419805,ARS,Uruguay,S,N
SYNTH-0607,05/04/2025,SEGURO,CLI-706,289839033,USD,Brasil,S,N
SYNTH-0451,28/06/2025,SERVICIO,CLI-550,43286,ARS,Uruguay,N,S
SYNTH-0758,10-09-2025, Servicio,CLI-857,26386, USD ,brasil,S,N
SYNTH-0161,22/11/2025,CUENTA,CLI-260,257531616,USD,Uruguay,S,N
SYNTH-0096,22/11/2025,PRESTAMO,CLI-195,331204912,USD,Chile,N,S
SYNTH-0710,2025-03-20, Servicio,CLI-809,45723,ars, CHILE ,N,S
SYNTH-0447,22/11/2025,CUENTA,CLI-546,103699,USD,Chile,S,N
SYNTH-0116,05/04/2025,TARJETA,CLI-215,48423,EUR,Paraguay,S,N
SYNTH-0067,18/07/2025,PRESTAMO,CLI-166,479318,EUR,Mexico,S,S
SYNTH-0801,2025-09-05,seguro,CLI-900,1000000000,usd ,brasil,N,N
SYNTH-0977,10-09-2025,  CUENTA ,CLI-1076,156242,Eur,brasil,S,N
SYNTH-0985,2025-03-20,seguro,,25772,ars,  uruguay,S,S
SYNTH-0658,30/12/2025,TARJETA,CLI-757,19844,EUR,Mexico,N,N
SYNTH-0822,2025-06-10,tarjeta,CLI-921,481580478,Eur,colombia  ,N,S
SYNTH-0469,01/01/2025,SERVICIO,CLI-568,161945184,EUR,Argentina,S,S
SYNTH-0642,18/07/2025,TARJETA,CLI-741,683361327,USD,Peru,S,S
SYNTH-0315,15/03/2025,TARJETA,CLI-414,49267,ARS,Paraguay,S,S
SYNTH-0188,18/07/2025,SERVICIO,CLI-287,306184,USD,Colombia,N,N
SYNTH-0921,2025-01-15,PRESTAMO  ,CLI-1020,33805,,  uruguay,N,N
SYNTH-0298,30/12/2025,SEGURO,CLI-397,193012828,USD,Uruguay,S,S
SYNTH-0798,32/13/2025,tarjeta,CLI-897,127519628, USD ,  Argentina,N,S
SYNTH-0039,15/03/2025,PRESTAMO,CLI-138,371597,EUR,Mexico,S,N
SYNTH-0523,15/03/2025,SEGURO,CLI-622,185193497,EUR,Colombia,S,N
SYNTH-0335,05/04/2025,SERVICIO,CLI-434,779014698,ARS,Colombia,S,S
SYNTH-0898,2025-03-20, Servicio,CLI-997,516380354,GBP,brasil,N,N
SYNTH-0443,10/09/2025,SEGURO,CLI-542,374326215,ARS,Mexico,S,S
SYNTH-0700,18/07/2025,SERVICIO,CLI-799,46114,ARS,Chile,S,N
SYNTH-0998,28/06/2025,CUENTA,CLI-1097,$25000,USD,brasilia brasil,N,S
SYNTH-0967,2025-09-05, Servicio,CLI-1066,664944530,GBP,  Argentina,S,N
SYNTH-0872,05-12-2025, Servicio,CLI-971,831558756,GBP,  Argentina,S,S
SYNTH-0762,2025-03-20,tarjeta,CLI-861,283874, USD ,MEXICO,N,S
SYNTH-0615,10/09/2025,SEGURO,CLI-714,8354,ARS,Paraguay,S,S
SYNTH-0011,01/01/2025,CUENTA,CLI-110,29934,EUR,Paraguay,N,S
SYNTH-0878,10-09-2025,tarjeta,CLI-977,324220,GBP, CHILE ,N,S
SYNTH-0587,30/12/2025,SERVICIO,CLI-686,31663,EUR,Mexico,N,S
SYNTH-0397,10/09/2025,SERVICIO,CLI-496,41825,EUR,Colombia,S,S
SYNTH-0381,01/01/2025,SEGURO,CLI-480,20529,EUR,Chile,S,S
SYNTH-0367,28/06/2025,SEGURO,CLI-466,405836892,USD,Peru,S,S
SYNTH-0189,28/06/2025,SERVICIO,CLI-288,8509,EUR,Argentina,N,N
SYNTH-0419,30/12/2025,SERVICIO,CLI-518,340136860,EUR,Peru,N,N
SYNTH-0082,01/01/2025,SERVICIO,CLI-181,178051,EUR,Colombia,S,S
SYNTH-0486,10/09/2025,SEGURO,CLI-585,414463,USD,Brasil,N,S
SYNTH-0306,30/12/2025,SERVICIO,CLI-405,5490,EUR,Brasil,N,S
SYNTH-0534,22/11/2025,CUENTA,CLI-633,77033,USD,Brasil,N,S
SYNTH-0013,01/01/2025,CUENTA,CLI-112,186589975,ARS,Argentina,S,N
SYNTH-0744,2025-03-20,tarjeta,CLI-843,23810,GBP,  uruguay,S,S
SYNTH-0343,30/12/2025,PRESTAMO,CLI-442,255331727,ARS,Chile,N,S
SYNTH-0042,28/06/2025,PRESTAMO,CLI-141,40750,ARS,Brasil,S,N
SYNTH-0851,10-09-2025,seguro,CLI-950,144056767, USD , CHILE ,S,N
SYNTH-0605,22/11/2025,CUENTA,CLI-704,139497,EUR,Paraguay,S,N
SYNTH-0546,10/09/2025,SEGURO,CLI-645,337317,EUR,Peru,N,N
SYNTH-0908,2025-01-15,seguro,CLI-1007,297731,usd ,colombia  ,N,S
SYNTH-0751,20-06-2025, Servicio,CLI-850,578098883, ARS,  uruguay,N,N
SYNTH-0517,15/03/2025,SEGURO,CLI-616,3274,ARS,Mexico,N,S
SYNTH-0394,30/12/2025,SEGURO,CLI-493,28541,USD,Colombia,N,S
SYNTH-0071,30/12/2025,PRESTAMO,CLI-170,29856,EUR,Peru,N,S
SYNTH-0100,22/11/2025,SERVICIO,CLI-199,6530,EUR,Mexico,N,S
SYNTH-0666,05/04/2025,SERVICIO,CLI-765,329821,EUR,Chile,N,N
SYNTH-0015,01/01/2025,PRESTAMO,CLI-114,982482349,ARS,Uruguay,N,S
SYNTH-0228,22/11/2025,PRESTAMO,CLI-327,149566523,USD,Chile,S,N
SYNTH-0206,28/06/2025,TARJETA,CLI-305,257508,EUR,Argentina,N,S
SYNTH-0491,01/01/2025,SERVICIO,CLI-590,42282,USD,Peru,N,S
SYNTH-0731,2025-03-20,seguro,CLI-830,788442831, ARS,MEXICO,S,S
SYNTH-0679,18/07/2025,SERVICIO,CLI-778,29103,EUR,Chile,S,N
SYNTH-0291,22/11/2025,SERVICIO,CLI-390,38011,USD,Colombia,N,N
SYNTH-0588,22/11/2025,SEGURO,CLI-687,8010,ARS,Argentina,N,S
SYNTH-0425,18/07/2025,SERVICIO,CLI-524,323530,EUR,Mexico,N,S
SYNTH-0506,01/01/2025,SERVICIO,CLI-605,276029225,EUR,Mexico,N,S
SYNTH-0084,30/12/2025,TARJETA,CLI-183,260207,EUR,Chile,S,S
SYNTH-0512,01/01/2025,SERVICIO,CLI-611,459971,USD,Mexico,N,N
SYNTH-0279,10/09/2025,SEGURO,CLI-378,259936,EUR,Mexico,S,N
SYNTH-0885,05-12-2025,  CUENTA ,CLI-984,970212836,usd ,,S,N
SYNTH-0631,15/03/2025,PRESTAMO,CLI-730,103323,EUR,Brasil,N,N
SYNTH-0265,15/03/2025,PRESTAMO,CLI-364,5469,ARS,Paraguay,S,N
SYNTH-0714,10-09-2025,tarjeta,CLI-813,16091, USD ,  Argentina,N,N
SYNTH-0785,10-09-2025,seguro,CLI-884,44123, ARS,  Argentina,N,N
SYNTH-0938,20-06-2025,PRESTAMO  ,CLI-1037,270388,GBP,colombia  ,S,N
SYNTH-0292,15/03/2025,CUENTA,CLI-391,457080,USD,Uruguay,N,N
SYNTH-0662,22/11/2025,SEGURO,CLI-761,38445,ARS,Argentina,N,N
SYNTH-0671,01/01/2025,SEGURO,CLI-770,36811,ARS,Uruguay,N,N
SYNTH-0107,15/03/2025,SEGURO,CLI-206,458097,USD,Peru,N,N
SYNTH-0992,2025-03-20,tarjeta,CLI-1091,792164931,ars,colombia  ,N,N
SYNTH-0619,30/12/2025,SERVICIO,CLI-718,375887,EUR,Colombia,N,S
SYNTH-0648,15/03/2025,PRESTAMO,CLI-747,49140,EUR,Chile,N,N
SYNTH-0476,30/12/2025,SERVICIO,CLI-575,251428,ARS,Brasil,S,S
SYNTH-0123,18/07/2025,SERVICIO,CLI-222,823101915,USD,Argentina,N,S
SYNTH-0927,2025-06-10,PRESTAMO  ,CLI-1026,719929478,GBP,  uruguay,S,S
SYNTH-0063,05/04/2025,TARJETA,CLI-162,474149474,EUR,Uruguay,S,S
SYNTH-0697,10/09/2025,SERVICIO,CLI-796,510005756,EUR,Chile,S,N
SYNTH-0660,01/01/2025,SEGURO,CLI-759,529872032,EUR,Uruguay,S,S
SYNTH-0561,01/01/2025,PRESTAMO,CLI-660,303569,EUR,Paraguay,N,S
SYNTH-0691,22/11/2025,CUENTA,CLI-790,518411682,EUR,Chile,S,N
SYNTH-0749,20-06-2025,  CUENTA ,,611157448, USD ,  Argentina,S,N
SYNTH-0747,2025-01-15,tarjeta,CLI-846,87024,ars, CHILE ,N,N
SYNTH-0105,15/03/2025,SERVICIO,CLI-204,42044,USD,Mexico,N,S
SYNTH-0558,28/06/2025,PRESTAMO,CLI-657,37064,USD,Peru,N,N
SYNTH-0471,18/07/2025,PRESTAMO,CLI-570,459122840,EUR,Peru,S,N
SYNTH-0191,28/06/2025,SERVICIO,CLI-290,325404,EUR,Peru,S,N
SYNTH-0115,18/07/2025,PRESTAMO,CLI-214,237695,EUR,Uruguay,N,S
SYNTH-0202,22/11/2025,TARJETA,CLI-301,49620,ARS,Chile,N,S
SYNTH-0692,18/07/2025,TARJETA,CLI-791,228033,EUR,Peru,S,N
SYNTH-0759,32/13/2025,seguro,CLI-858,878926509, ARS,  Argentina,N,N
SYNTH-0240,22/11/2025,SERVICIO,CLI-339,258558,USD,Paraguay,N,N
SYNTH-0420,30/12/2025,TARJETA,CLI-519,12295124,USD,Peru,S,S
SYNTH-0378,01/01/2025,PRESTAMO,CLI-477,98742545,ARS,Chile,S,N
SYNTH-0146,30/12/2025,SERVICIO,CLI-245,42257,EUR,Colombia,N,S
SYNTH-0456,15/03/2025,CUENTA,CLI-555,373682,ARS,Chile,N,S
SYNTH-0277,01/01/2025,CUENTA,CLI-376,215533777,ARS,Brasil,S,S
SYNTH-0960,15-03-2025,seguro,CLI-1059,362311419, ARS,  Argentina,S,N
SYNTH-0690,30/12/2025,PRESTAMO,CLI-789,1647,EUR,Peru,S,N
SYNTH-0211,18/07/2025,TARJETA,CLI-310,11627,ARS,Chile,N,S
SYNTH-0840,32/13/2025,  CUENTA ,CLI-939,402438,Eur,  Argentina,S,N
SYNTH-0375,28/06/2025,PRESTAMO,CLI-474,8829,ARS,Argentina,N,N
SYNTH-0641,30/12/2025,CUENTA,CLI-740,5587,ARS,Paraguay,N,N
SYNTH-0323,01/01/2025,SEGURO,CLI-422,48216,USD,Mexico,S,S
SYNTH-0962,2025-01-15,  CUENTA ,CLI-1061,40888, USD ,brasil,N,N
SYNTH-0273,18/07/2025,TARJETA,CLI-372,39565,EUR,Chile,S,S
SYNTH-0400,18/07/2025,TARJETA,CLI-499,157133419,EUR,Chile,N,S
SYNTH-0750,2025-01-15,PRESTAMO  ,CLI-849,447481,usd ,brasil,S,N
SYNTH-0267,18/07/2025,SEGURO,CLI-366,10502,USD,Peru,N,S
SYNTH-0136,22/11/2025,CUENTA,CLI-235,322704998,USD,Chile,N,S
SYNTH-0999,15/03/2025,seguro vida,CLI-1098,208644,USD,Chile,S,N
SYNTH-0819,20-06-2025,PRESTAMO  ,CLI-918,1000000000, USD ,  Argentina,N,S
SYNTH-0766,15-03-2025,PRESTAMO  ,CLI-865,8175, ARS,  uruguay,N,N
SYNTH-0706,2025-09-05,tarjeta,CLI-805,0,usd ,colombia  ,S,N
SYNTH-0869,2025-03-20,seguro,CLI-968,5490, USD ,  uruguay,N,S
SYNTH-0879,2025-01-15,  CUENTA ,CLI-978,227587,Eur,  Argentina,S,S
SYNTH-0890,2025-06-10, Servicio,CLI-989,266218, ARS, CHILE ,N,N
SYNTH-0055,01/01/2025,TARJETA,CLI-154,647367251,ARS,Mexico,S,N
SYNTH-0358,01/01/2025,CUENTA,CLI-457,359860,EUR,Argentina,N,N
SYNTH-0647,01/01/2025,TARJETA,CLI-746,445447,EUR,Brasil,S,N
SYNTH-0896,15-03-2025,  CUENTA ,CLI-995,48433,GBP,  Argentina,S,N
SYNTH-0828,32/13/2025,seguro,CLI-927,240257,ars,  Argentina,N,S
SYNTH-0030,10/09/2025,SEGURO,CLI-129,142501092,USD,Colombia,S,S
SYNTH-0883,2025-03-20,  CUENTA ,CLI-982,137908651,GBP, CHILE ,S,S
SYNTH-0470,22/11/2025,PRESTAMO,CLI-569,304359,USD,Peru,S,S
SYNTH-0625,01/01/2025,SERVICIO,CLI-724,909331597,USD,Argentina,N,S
SYNTH-0502,05/04/2025,CUENTA,CLI-601,43074,USD,Uruguay,N,S
SYNTH-0943,15-03-2025,seguro,CLI-1042,188953,usd ,  Argentina,N,N
SYNTH-0935,2025-09-05,tarjeta,CLI-1034,41282,ars,MEXICO,N,S
SYNTH-0734,2025-09-05,seguro,CLI-833,458735,Eur,,N,N
SYNTH-0225,22/11/2025,PRESTAMO,CLI-324,964506343,USD,Argentina,S,S
SYNTH-0458,22/11/2025,CUENTA,CLI-557,24954,EUR,Argentina,N,N
SYNTH-0536,15/03/2025,PRESTAMO,CLI-635,323009814,EUR,Peru,S,S
SYNTH-0239,30/12/2025,CUENTA,CLI-338,465813940,ARS,Brasil,S,N
SYNTH-0481,10/09/2025,SERVICIO,CLI-580,170150,USD,Uruguay,S,N
SYNTH-0023,30/12/2025,CUENTA,CLI-122,322672,USD,Paraguay,N,S
SYNTH-0542,15/03/2025,SERVICIO,CLI-641,565237760,EUR,Peru,S,N
SYNTH-0282,28/06/2025,CUENTA,CLI-381,432562,USD,Peru,N,N
SYNTH-0632,15/03/2025,SEGURO,CLI-731,802364273,ARS,Uruguay,S,N
SYNTH-0852,05-12-2025,PRESTAMO  ,CLI-951,1000000000, USD ,  Argentina,N,S
SYNTH-0930,32/13/2025,tarjeta,CLI-1029,29850, ARS,colombia  ,S,N
SYNTH-0574,22/11/2025,SERVICIO,CLI-673,81216,USD,Uruguay,N,S
SYNTH-0349,05/04/2025,CUENTA,CLI-448,75947,USD,Argentina,N,S
SYNTH-0230,22/11/2025,CUENTA,CLI-329,13203,EUR,Mexico,S,S
SYNTH-0635,22/11/2025,SERVICIO,CLI-734,1082,USD,Mexico,S,N
SYNTH-0761,10-09-2025,  CUENTA ,CLI-860,-1, USD ,  uruguay,N,N
SYNTH-0948,10-09-2025,seguro,CLI-1047,304076, USD , CHILE ,N,N
SYNTH-0957,05-12-2025,seguro,CLI-1056,429850171, ARS,MEXICO,S,N
SYNTH-0578,22/11/2025,SERVICIO,CLI-677,336346840,USD,Brasil,S,S
SYNTH-1000,05/04/2025,SERVICIO,CLI-1099,usd 1200,u$s,Peru,S,N
SYNTH-0792,2025-01-15,seguro,CLI-891,38921, USD ,brasil,N,N
SYNTH-0147,05/04/2025,TARJETA,CLI-246,24849,EUR,Mexico,N,N
SYNTH-0596,18/07/2025,PRESTAMO,CLI-695,20479,EUR,Paraguay,S,S
SYNTH-0026,10/09/2025,TARJETA,CLI-125,44660,USD,Paraguay,N,N
SYNTH-0393,30/12/2025,SERVICIO,CLI-492,154316,ARS,Peru,S,S
SYNTH-0255,30/12/2025,CUENTA,CLI-354,96037314,USD,Argentina,N,N
SYNTH-0741,20-06-2025, Servicio,CLI-840,45637,usd ,brasil,N,N
SYNTH-0870,15-03-2025,PRESTAMO  ,CLI-969,0, USD , CHILE ,S,S
SYNTH-0269,01/01/2025,CUENTA,CLI-368,538610437,EUR,Paraguay,N,N
SYNTH-0135,01/01/2025,PRESTAMO,CLI-234,320078238,ARS,Mexico,S,S
SYNTH-0656,28/06/2025,SERVICIO,CLI-755,281196,USD,Mexico,N,N
SYNTH-0760,32/13/2025,  CUENTA ,CLI-859,23933, ARS, CHILE ,S,N
SYNTH-0176,10/09/2025,CUENTA,CLI-275,204887508,USD,Uruguay,S,N
SYNTH-0019,10/09/2025,SEGURO,CLI-118,451907,ARS,Argentina,N,S
SYNTH-0223,18/07/2025,SERVICIO,CLI-322,30243,EUR,Paraguay,N,N
SYNTH-0554,18/07/2025,CUENTA,CLI-653,18037370,ARS,Paraguay,S,N
SYNTH-0152,01/01/2025,SEGURO,CLI-251,132208,USD,Mexico,S,N
SYNTH-0994,20-06-2025,tarjeta,CLI-1093,31692, USD ,MEXICO,N,S
SYNTH-0010,22/11/2025,CUENTA,CLI-109,890883911,EUR,Peru,N,S
SYNTH-0774,20-06-2025,  CUENTA ,CLI-873,43403,usd ,MEXICO,S,N
SYNTH-0855,10-09-2025,PRESTAMO  ,CLI-954,413148, USD ,brasil,S,N
SYNTH-0599,18/07/2025,CUENTA,CLI-698,794426123,USD,Colombia,S,N
SYNTH-0748,20-06-2025, Servicio,CLI-847,47292,GBP,colombia  ,N,N
SYNTH-0845,2025-09-05,seguro,CLI-944,925922039, USD ,MEXICO,S,S
SYNTH-0818,32/13/2025, Servicio,CLI-917,24003,ars,MEXICO,N,S
SYNTH-0224,18/07/2025,PRESTAMO,CLI-323,13984,ARS,Peru,S,N
SYNTH-0794,05-12-2025,PRESTAMO  ,CLI-893,429630, USD ,MEXICO,N,S
SYNTH-0606,01/01/2025,CUENTA,CLI-705,17463,ARS,Argentina,N,S
SYNTH-0720,10-09-2025,seguro,CLI-819,47541,usd ,brasil,N,N
SYNTH-0274,01/01/2025,PRESTAMO,CLI-373,447535,USD,Argentina,S,S
SYNTH-0594,22/11/2025,TARJETA,CLI-693,348314073,USD,Chile,N,S
SYNTH-0118,18/07/2025,PRESTAMO,CLI-217,13541,USD,Argentina,N,N
SYNTH-0511,05/04/2025,SEGURO,CLI-610,142872900,EUR,Colombia,N,S
SYNTH-0678,10/09/2025,SERVICIO,CLI-777,47425,USD,Brasil,S,N
SYNTH-0538,28/06/2025,SEGURO,CLI-637,679678068,USD,Brasil,S,S
SYNTH-0017,22/11/2025,SEGURO,CLI-116,7707,USD,Uruguay,N,N
SYNTH-0584,10/09/2025,PRESTAMO,CLI-683,269594,EUR,Colombia,S,N
SYNTH-0991,10-09-2025,seguro,CLI-1090,94718,ars, CHILE ,N,N
SYNTH-0866,2025-03-20,PRESTAMO  ,CLI-965,-500, ARS,MEXICO,S,N
SYNTH-0895,20-06-2025,tarjeta,CLI-994,253836193,Eur,  Argentina,N,S
SYNTH-0035,22/11/2025,SERVICIO,CLI-134,354297,EUR,Brasil,N,S
SYNTH-0825,2025-09-05,seguro,CLI-924,22962,GBP,MEXICO,S,S
SYNTH-0770,2025-01-15, Servicio,CLI-869,485308,usd ,MEXICO,N,S
SYNTH-0290,05/04/2025,PRESTAMO,CLI-389,89562,ARS,Brasil,N,S
SYNTH-0138,18/07/2025,SERVICIO,CLI-237,441988,ARS,Mexico,N,S
SYNTH-0811,32/13/2025,tarjeta,CLI-910,372556,Eur,  Argentina,N,N
SYNTH-0266,30/12/2025,TARJETA,CLI-365,344860707,ARS,Brasil,N,N
SYNTH-0763,15-03-2025,  CUENTA ,CLI-862,337880376,Eur,  Argentina,S,S
SYNTH-0399,15/03/2025,CUENTA,CLI-498,27457,ARS,Uruguay,N,N
SYNTH-0809,32/13/2025, Servicio,CLI-908,431834140, USD ,MEXICO,S,N
SYNTH-0083,22/11/2025,CUENTA,CLI-182,436956,EUR,Paraguay,S,S
SYNTH-0166,10/09/2025,SEGURO,CLI-265,15437,USD,Mexico,N,N
SYNTH-0049,18/07/2025,SEGURO,CLI-148,34499,USD,Uruguay,N,S
SYNTH-0462,01/01/2025,PRESTAMO,CLI-561,474798,USD,Argentina,S,S
SYNTH-0373,18/07/2025,TARJETA,CLI-472,29588792,EUR,Argentina,S,S
SYNTH-0133,15/03/2025,TARJETA,CLI-232,124836,ARS,Chile,S,N
SYNTH-0871,2025-09-05,  CUENTA ,CLI-970,9489,GBP,MEXICO,S,N
SYNTH-0575,30/12/2025,SEGURO,CLI-674,66331008,EUR,Colombia,N,N
SYNTH-0981,2025-06-10,tarjeta,CLI-1080,22763,GBP,colombia  ,S,S
SYNTH-0711,2025-01-15,PRESTAMO  ,CLI-810,942683629, ARS,brasil,S,N
SYNTH-0141,05/04/2025,PRESTAMO,CLI-240,132769,ARS,Uruguay,N,S
SYNTH-0139,10/09/2025,CUENTA,CLI-238,664136074,USD,Mexico,N,S
SYNTH-0302,28/06/2025,CUENTA,CLI-401,47913,USD,Paraguay,S,S
SYNTH-0104,10/09/2025,PRESTAMO,CLI-203,40662,EUR,Paraguay,S,N
SYNTH-0009,15/03/2025,SEGURO,CLI-108,698749300,USD,Argentina,S,S
SYNTH-0179,22/11/2025,SERVICIO,CLI-278,116868197,EUR,Uruguay,N,S
SYNTH-0966,20-06-2025, Servicio,CLI-1065,24605,ars,colombia  ,N,N
SYNTH-0565,22/11/2025,SEGURO,CLI-664,370765,USD,Brasil,S,N
SYNTH-0591,15/03/2025,CUENTA,CLI-690,887708140,EUR,Paraguay,N,N
SYNTH-0192,15/03/2025,TARJETA,CLI-291,48553,EUR,Mexico,N,N
SYNTH-0168,30/12/2025,TARJETA,CLI-267,727839242,ARS,Uruguay,S,N
SYNTH-0371,18/07/2025,CUENTA,CLI-470,941114662,ARS,Paraguay,S,S
SYNTH-0951,2025-06-10,  CUENTA ,CLI-1050,99999999999,usd ,MEXICO,S,N
SYNTH-0576,15/03/2025,TARJETA,CLI-675,152192,EUR,Peru,N,N
SYNTH-0940,2025-09-05, Servicio,,975821490, ARS,colombia  ,S,N
SYNTH-0418,22/11/2025,TARJETA,CLI-517,326494,USD,Chile,S,N
SYNTH-0140,10/09/2025,SEGURO,CLI-239,13235,ARS,Mexico,S,S
SYNTH-0729,10-09-2025,seguro,,367434,Eur,colombia  ,N,N
SYNTH-0072,01/01/2025,SERVICIO,CLI-171,253719,USD,Peru,N,N
SYNTH-0341,15/03/2025,SERVICIO,CLI-440,511790675,USD,Argentina,N,S
SYNTH-0914,10-09-2025, Servicio,CLI-1013,379956562,ars,  uruguay,S,S
SYNTH-0020,18/07/2025,PRESTAMO,CLI-119,467671,USD,Argentina,N,S
SYNTH-0101,05/04/2025,SEGURO,CLI-200,13801,USD,Brasil,S,S
SYNTH-0431,10/09/2025,CUENTA,CLI-530,4630,ARS,Brasil,N,S
SYNTH-0345,18/07/2025,PRESTAMO,CLI-444,458894065,ARS,Uruguay,N,S
SYNTH-0504,10/09/2025,TARJETA,CLI-603,125183797,EUR,Chile,S,N
SYNTH-0577,22/11/2025,PRESTAMO,CLI-676,14369,USD,Chile,S,N
SYNTH-0790,32/13/2025,  CUENTA ,CLI-889,190944,usd ,  Argentina,S,S
SYNTH-0589,18/07/2025,SERVICIO,CLI-688,250551,ARS,Uruguay,S,N
SYNTH-0829,15-03-2025,,CLI-928,567947072, ARS,  uruguay,N,N
SYNTH-0639,22/11/2025,SERVICIO,CLI-738,3476,EUR,Chile,N,N
SYNTH-0636,22/11/2025,CUENTA,CLI-735,386865,ARS,Argentina,N,N
SYNTH-0057,30/12/2025,PRESTAMO,CLI-156,497136,USD,Mexico,N,S
SYNTH-0032,15/03/2025,PRESTAMO,CLI-131,173662652,USD,Brasil,N,N
SYNTH-0325,01/01/2025,SERVICIO,CLI-424,140185,USD,Chile,N,N
SYNTH-0031,28/06/2025,CUENTA,CLI-130,4326,USD,Argentina,S,S
SYNTH-0842,20-06-2025, Servicio,CLI-941,7363,,colombia  ,N,N
SYNTH-0085,28/06/2025,SERVICIO,CLI-184,389540,USD,Brasil,N,S
SYNTH-0566,10/09/2025,SERVICIO,CLI-665,226693,USD,Peru,N,N
SYNTH-0492,01/01/2025,TARJETA,CLI-591,7302,USD,Chile,N,N
SYNTH-0540,18/07/2025,TARJETA,CLI-639,14871,ARS,Chile,S,S
SYNTH-0723,2025-01-15, Servicio,CLI-822,436839, USD ,  Argentina,N,S
SYNTH-0573,01/01/2025,SEGURO,CLI-672,39782,USD,Uruguay,N,N
SYNTH-0686,30/12/2025,SERVICIO,CLI-785,254359,ARS,Chile,N,S
SYNTH-0659,22/11/2025,SEGURO,CLI-758,46417465,USD,Mexico,S,N
SYNTH-0887,32/13/2025,PRESTAMO  ,CLI-986,369977,usd ,  Argentina,S,S
SYNTH-0143,22/11/2025,CUENTA,CLI-242,279824,ARS,Peru,N,N
SYNTH-0385,15/03/2025,SEGURO,CLI-484,137071,ARS,Mexico,S,N
SYNTH-0260,15/03/2025,TARJETA,CLI-359,1119,EUR,Colombia,S,S
SYNTH-0464,05/04/2025,TARJETA,CLI-563,155823297,USD,Colombia,N,S
SYNTH-0336,18/07/2025,CUENTA,CLI-435,248165,ARS,Peru,N,N
SYNTH-0915,2025-01-15, Servicio,CLI-1014,14157, ARS,  Argentina,N,N
SYNTH-0973,2025-09-05, Servicio,CLI-1072,-1,usd ,colombia  ,S,N
SYNTH-0670,22/11/2025,SERVICIO,CLI-769,42136,EUR,Brasil,S,S
SYNTH-0707,05-12-2025,  CUENTA ,CLI-806,140062737,GBP,MEXICO,N,N
SYNTH-0813,32/13/2025,  CUENTA ,CLI-912,490044999,ars,brasil,S,S
SYNTH-0410,22/11/2025,TARJETA,CLI-509,383346,ARS,Paraguay,N,N
SYNTH-0673,18/07/2025,TARJETA,CLI-772,556743101,USD,Colombia,N,S
SYNTH-0477,10/09/2025,CUENTA,CLI-576,239441685,USD,Peru,S,N
SYNTH-0787,20-06-2025,  CUENTA ,CLI-886,116103,usd ,colombia  ,S,S
SYNTH-0422,10/09/2025,PRESTAMO,CLI-521,461339,USD,Mexico,S,S
SYNTH-0086,01/01/2025,SERVICIO,CLI-185,1768,ARS,Paraguay,S,S
SYNTH-0480,10/09/2025,TARJETA,CLI-579,31123,USD,Paraguay,S,N
SYNTH-0954,2025-03-20,seguro,CLI-1053,245698,Eur,brasil,N,S
SYNTH-0246,18/07/2025,SERVICIO,CLI-345,617297171,ARS,Mexico,N,N
SYNTH-0242,28/06/2025,SEGURO,CLI-341,453211258,ARS,Chile,N,S
SYNTH-0348,10/09/2025,SERVICIO,CLI-447,26672,EUR,Uruguay,S,N
SYNTH-0006,10/09/2025,SERVICIO,CLI-105,47462,EUR,Peru,S,S
SYNTH-0415,28/06/2025,CUENTA,CLI-514,37167,EUR,Mexico,N,N
SYNTH-0945,05-12-2025,PRESTAMO  ,CLI-1044,38319,Eur, CHILE ,S,N
SYNTH-0909,2025-06-10,  CUENTA ,CLI-1008,284090795,GBP,colombia  ,S,S
SYNTH-0621,01/01/2025,SERVICIO,CLI-720,407717,EUR,Uruguay,N,S
SYNTH-0513,18/07/2025,SERVICIO,CLI-612,411980,ARS,Chile,N,S
SYNTH-0893,2025-06-10,seguro,CLI-992,880849085, ARS,  Argentina,N,S
SYNTH-0800,20-06-2025,seguro,CLI-899,451916631,Eur,  uruguay,N,N
SYNTH-0237,15/03/2025,CUENTA,CLI-336,218276,EUR,Chile,S,S
SYNTH-0923,05-12-2025,  CUENTA ,CLI-1022,347865,,brasil,N,N
SYNTH-0859,20-06-2025,seguro,CLI-958,937420278,Eur,  Argentina,N,N
SYNTH-0159,30/12/2025,CUENTA,CLI-258,448891633,EUR,Peru,S,N
SYNTH-0553,30/12/2025,CUENTA,CLI-652,982098284,USD,Peru,S,N
SYNTH-0457,15/03/2025,CUENTA,CLI-556,152150,USD,Brasil,N,N
