id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-2322,10/09/2025,SEGURO,CLI-2421,40938,ARS,Peru,N,S
SYNTH-8614,28/06/2025,cta,CLI-8713,587654960,ARS,Uruguay,S,N
SYNTH-2017,30/12/2025,CUENTA,CLI-2116,21596725,EUR,Mexico,S,S
SYNTH-9518,marzo 2025,SERVICIO,CLI-9617,98551,USD,Uruguay,N,S
SYNTH-0574,10/09/2025,PRESTAMO,CLI-673,440374,USD,Peru,N,S
SYNTH-5350,2025-09-05, Servicio,CLI-5449,1000000000,Eur,colombia  ,S,S
SYNTH-5356,2025-06-10, Servicio,CLI-5455,12906, ARS,  Argentina,N,S
SYNTH-6924,2025-03-20,tarjeta,CLI-7023,42734,ars,  Argentina,S,N
SYNTH-9040,28/06/2025,SERVICIO,CLI-9139,734758278,dolar,Uruguay,S,S
SYNTH-7555,2025-09-05,  CUENTA ,CLI-7654,65979887, USD ,MEXICO,N,N
SYNTH-0171,22/11/2025,PRESTAMO,CLI-270,127254,ARS,Colombia,N,N
SYNTH-8729,22/11/2025,tarj,CLI-8828,650705880,USD,Peru,N,N
SYNTH-9384,2025/03/15,SEGURO,CLI-9483,633326818,ARS,Colombia,S,S
SYNTH-3733,10/09/2025,TARJETA,CLI-3832,6262,ARS,Chile,S,N
SYNTH-2712,28/06/2025,TARJETA,CLI-2811,23790627,ARS,Mexico,S,S
SYNTH-9430,15/03/2025,SEGURO,CLI-9529,21632752,euros,Paraguay,S,N
SYNTH-8946,22/11/2025,CUENTA,CLI-9045,21871,pesos argentinos,Brasil,S,N
SYNTH-2661,30/12/2025,PRESTAMO,CLI-2760,805583472,USD,Chile,S,N
SYNTH-3061,30/12/2025,CUENTA,CLI-3160,147504925,EUR,Peru,N,S
SYNTH-7483,2025-03-20,  CUENTA ,CLI-7582,1000000000,ars,brasil,N,N
SYNTH-9511,15/03/2025,SERVICIO,CLI-9610,375427,divisa extranjera,Mexico,N,N
SYNTH-9208,10/09/2025,SEGURO,CLI-9307,175451,divisa extranjera,Peru,N,S
SYNTH-0384,18/07/2025,SERVICIO,CLI-483,283715,USD,Peru,N,S
SYNTH-8108,15/03/2025,SERVICIO,CLI-8207,111300,dolar,Peru,S,N
SYNTH-4882,30/12/2025,SEGURO,CLI-4981,298915149,EUR,Mexico,S,N
SYNTH-1760,22/11/2025,SEGURO,CLI-1859,899060663,ARS,Mexico,S,S
SYNTH-0855,01/01/2025,PRESTAMO,CLI-954,38775,USD,Paraguay,N,S
SYNTH-4572,10/09/2025,SERVICIO,CLI-4671,321623,USD,Mexico,S,N
SYNTH-4408,18/07/2025,CUENTA,CLI-4507,351806085,ARS,Paraguay,S,N
SYNTH-6794,2025-06-10,tarjeta,CLI-6893,14446,usd , CHILE ,N,N
SYNTH-9408,15/03/2025,SERVICIO,CLI-9507,458096,dolares,Colombia,S,N
SYNTH-0843,15/03/2025,PRESTAMO,CLI-942,427650,USD,Mexico,S,S
SYNTH-1624,30/12/2025,CUENTA,CLI-1723,284398,ARS,Colombia,N,S
SYNTH-0958,15/03/2025,TARJETA,CLI-1057,7836,ARS,Peru,S,S
SYNTH-9907,22/11/2025,prestamo personal,CLI-10006,708282501,EUR,mx,N,N
SYNTH-5193,15-03-2025,seguro,CLI-5292,30157,usd ,  uruguay,N,S
SYNTH-4181,18/07/2025,CUENTA,CLI-4280,416914,EUR,Argentina,N,S
SYNTH-3787,30/12/2025,SERVICIO,CLI-3886,10283,USD,Chile,S,N
SYNTH-1533,28/06/2025,CUENTA,CLI-1632,511319474,USD,Brasil,S,N
SYNTH-5755,20-06-2025,seguro,CLI-5854,334864, USD ,MEXICO,N,N
SYNTH-7676,2025-01-15,PRESTAMO  ,CLI-7775,48523,Eur, CHILE ,N,N
SYNTH-3638,22/11/2025,CUENTA,CLI-3737,186120441,ARS,Paraguay,S,N
SYNTH-3703,28/06/2025,SERVICIO,CLI-3802,93428244,EUR,Argentina,S,S
SYNTH-7786,20-06-2025,PRESTAMO  ,CLI-7885,-1,usd , CHILE ,S,N
SYNTH-3701,05/04/2025,TARJETA,CLI-3800,775325002,USD,Mexico,N,N
SYNTH-1368,15/03/2025,TARJETA,CLI-1467,127340,ARS,Chile,N,S
SYNTH-2185,18/07/2025,TARJETA,CLI-2284,45882,EUR,Colombia,N,N
SYNTH-9748,05/04/2025,tarj,CLI-9847,405324557,pesos argentinos,Uruguay,N,N
SYNTH-9376,22/11/2025,SERVICIO,CLI-9475,887463777,moneda local,Argentina,N,N
SYNTH-9215,05/04/2025,SERVICIO,CLI-9314,276331,pesos,Paraguay,S,N
SYNTH-6546,20-06-2025,seguro,CLI-6645,288300,ars,MEXICO,N,S
SYNTH-1414,22/11/2025,SERVICIO,CLI-1513,286716,ARS,Chile,S,N
SYNTH-5337,20-06-2025, Servicio,CLI-5436,101508954,usd ,colombia  ,S,S
SYNTH-8755,30/12/2025,CUENTA,CLI-8854,75356110,dolares,Chile,N,N
SYNTH-1997,05/04/2025,SEGURO,CLI-2096,25031,ARS,Argentina,N,S
SYNTH-3098,30/12/2025,TARJETA,CLI-3197,49814,USD,Mexico,N,S
SYNTH-7627,2025-06-10,tarjeta,CLI-7726,12109,GBP,colombia  ,N,S
SYNTH-4879,18/07/2025,TARJETA,CLI-4978,32066,USD,Uruguay,S,S
SYNTH-6963,2025-03-20,tarjeta,CLI-7062,365963868, USD ,MEXICO,S,N
SYNTH-8831,15/03/2025,cuenta corriente,CLI-8930,852446374,EUR,Paraguay,S,S
SYNTH-3571,01/01/2025,TARJETA,CLI-3670,391851388,EUR,Peru,N,N
SYNTH-6612,2025-06-10,PRESTAMO  ,CLI-6711,46507, USD , CHILE ,N,N
SYNTH-8436,28/06/2025,PRESTAMO,CLI-8535,881241440,dolar,Peru,S,N
SYNTH-2207,22/11/2025,SERVICIO,CLI-2306,956445387,USD,Argentina,S,N
SYNTH-7720,20-06-2025,PRESTAMO  ,CLI-7819,200195, ARS,brasil,S,N
SYNTH-7523,2025-03-20,  CUENTA ,CLI-7622,-500, USD ,MEXICO,N,N
SYNTH-3312,05/04/2025,SERVICIO,CLI-3411,439641,USD,Peru,S,N
SYNTH-2303,10/09/2025,PRESTAMO,CLI-2402,44802,EUR,Paraguay,S,N
SYNTH-1750,22/11/2025,PRESTAMO,CLI-1849,55568530,USD,Mexico,S,S
SYNTH-9723,10/09/2025,CUENTA,CLI-9822,75394,dolar,Mexico,S,N
SYNTH-8157,18/07/2025,serv,CLI-8256,23327,ARS,Mexico,S,N
SYNTH-6789,32/13/2025,tarjeta,CLI-6888,170776,usd ,MEXICO,N,S
SYNTH-9459,18/07/2025,SEGURO,CLI-9558,828541088,pesos,Mexico,S,N
SYNTH-4285,15/03/2025,SERVICIO,CLI-4384,416321,EUR,Paraguay,N,N
SYNTH-8761,01/01/2025,SERVICIO,CLI-8860,461830,pesos,Colombia,N,S
SYNTH-7334,2025-01-15,tarjeta,CLI-7433,133797, USD ,colombia  ,S,S
SYNTH-2316,10/09/2025,CUENTA,CLI-2415,49192,ARS,Paraguay,N,N
SYNTH-8426,15/03/2025,plastico,CLI-8525,492557,USD,Paraguay,N,S
SYNTH-5689,20-06-2025,seguro,CLI-5788,497666223, ARS,  uruguay,N,S
SYNTH-9672,01/01/2025,tarj,CLI-9771,458791,dolar,Chile,N,S
SYNTH-0782,05/04/2025,CUENTA,CLI-881,2844,USD,Uruguay,S,N
SYNTH-6058,2025-09-05,  CUENTA ,CLI-6157,448588, USD ,MEXICO,N,N
SYNTH-3010,10/09/2025,SERVICIO,CLI-3109,38067,USD,Uruguay,N,N
SYNTH-5201,32/13/2025,seguro,CLI-5300,949044984,Eur, CHILE ,S,S
SYNTH-4109,30/12/2025,SEGURO,CLI-4208,737221880,USD,Colombia,N,N
SYNTH-9081,10/09/2025,cta ahorro,CLI-9180,34631,ARS,Brasil,N,N
SYNTH-9696,Q1 2025,CUENTA,CLI-9795,38226,ARS,Mexico,S,S
SYNTH-4650,22/11/2025,PRESTAMO,CLI-4749,32243,USD,Chile,S,S
SYNTH-7838,2025-09-05, Servicio,CLI-7937,338843,, CHILE ,S,N
SYNTH-9005,marzo 2025,CUENTA,CLI-9104,424095627,USD,Peru,S,S
SYNTH-4474,22/11/2025,SERVICIO,CLI-4573,31843,ARS,Paraguay,N,S
SYNTH-8144,01/01/2025,SERVICIO,CLI-8243,289958,dolar,Brasil,N,N
SYNTH-8748,15.03.2025,SEGURO,CLI-8847,249699,USD,mx,N,N
SYNTH-7813,10-09-2025,seguro,CLI-7912,297685, USD ,  uruguay,N,N
SYNTH-1141,22/11/2025,CUENTA,CLI-1240,61766287,ARS,Argentina,S,S
SYNTH-9042,10/09/2025,CUENTA,CLI-9141,165980718,euros,Paraguay,S,N
SYNTH-4332,05/04/2025,CUENTA,CLI-4431,428922,EUR,Uruguay,N,N
SYNTH-6945,05-12-2025,PRESTAMO  ,CLI-7044,157220,GBP,  Argentina,S,N
SYNTH-8847,18/07/2025,cta ahorro,CLI-8946,239432,USD,Paraguay,S,S
SYNTH-9571,22/11/2025,PRESTAMO,CLI-9670,166328288,moneda local,Uruguay,N,S
SYNTH-3214,22/11/2025,SERVICIO,CLI-3313,5811,USD,Peru,S,N
SYNTH-0328,10/09/2025,SEGURO,CLI-427,203057661,USD,Mexico,S,S
SYNTH-6016,2025-06-10,seguro,CLI-6115,42871,GBP,  uruguay,S,N
SYNTH-0523,01/01/2025,PRESTAMO,CLI-622,375409,EUR,Mexico,N,S
SYNTH-3848,18/07/2025,PRESTAMO,CLI-3947,627601009,USD,Brasil,S,S
SYNTH-0648,22/11/2025,SERVICIO,CLI-747,137288266,ARS,Paraguay,S,N
SYNTH-5575,20-06-2025,  CUENTA ,CLI-5674,1000000000,usd ,colombia  ,S,N
SYNTH-6886,15-03-2025,tarjeta,,280131,Eur,  uruguay,N,N
SYNTH-2560,28/06/2025,CUENTA,CLI-2659,273202,ARS,Argentina,S,S
SYNTH-9774,01/01/2025,SEGURO,CLI-9873,494611234,EUR,cl,N,S
SYNTH-1591,15/03/2025,SEGURO,CLI-1690,170452309,EUR,Peru,N,S
SYNTH-9065,22/11/2025,prestamo personal,CLI-9164,3165,USD,Chile,S,N
SYNTH-9943,22/11/2025,serv,CLI-10042,99996,EUR,Colombia,N,N
SYNTH-2988,05/04/2025,PRESTAMO,CLI-3087,6849,USD,Paraguay,N,S
SYNTH-3639,01/01/2025,SEGURO,CLI-3738,189508022,ARS,Argentina,N,S
SYNTH-2081,15/03/2025,PRESTAMO,CLI-2180,298602,EUR,Brasil,N,N
SYNTH-0406,05/04/2025,SEGURO,CLI-505,361308,USD,Brasil,N,S
SYNTH-7343,2025-09-05,seguro,CLI-7442,509442142, USD ,colombia  ,N,N
SYNTH-7162,15-03-2025,PRESTAMO  ,CLI-7261,-1, USD ,  Argentina,N,N
SYNTH-7002,2025-01-15,seguro,CLI-7101,169736,usd ,,S,N
SYNTH-6467,2025-01-15, Servicio,CLI-6566,35148, USD ,colombia  ,S,N
SYNTH-9778,10/09/2025,serv,CLI-9877,150520168,EUR,bra,N,N
SYNTH-1665,28/06/2025,CUENTA,CLI-1764,986515703,ARS,Uruguay,S,S
SYNTH-8181,01/01/2025,CUENTA,CLI-8280,416720570,USD,bra,N,S
SYNTH-9189,Q1 2025,TARJETA,CLI-9288,258772,USD,Brasil,N,N
SYNTH-9212,"Mar 15, 2025",TARJETA,CLI-9311,145961,EUR,Brasil,S,N
SYNTH-0750,01/01/2025,CUENTA,CLI-849,72145239,EUR,Uruguay,N,N
SYNTH-3471,18/07/2025,SEGURO,CLI-3570,29508,ARS,Mexico,S,S
SYNTH-4175,30/12/2025,PRESTAMO,CLI-4274,53705,USD,Colombia,S,S
SYNTH-3595,22/11/2025,SERVICIO,CLI-3694,366693,EUR,Uruguay,N,S
SYNTH-4595,05/04/2025,CUENTA,CLI-4694,374416,ARS,Peru,N,N
SYNTH-9982,primer trimestre,CUENTA,CLI-10081,677378950,USD,Colombia,S,N
SYNTH-6458,2025-01-15, Servicio,CLI-6557,202027,GBP,MEXICO,S,N
SYNTH-9641,15/03/2025,cta ahorro,CLI-9740,22005,ARS,Chile,N,S
SYNTH-0688,30/12/2025,PRESTAMO,CLI-787,906790878,ARS,Colombia,S,N
SYNTH-6489,05-12-2025,  CUENTA ,CLI-6588,432328,GBP,brasil,S,N
SYNTH-5535,2025-09-05,seguro,CLI-5634,-500, USD ,  Argentina,S,N
SYNTH-0772,10/09/2025,SERVICIO,CLI-871,361931,ARS,Colombia,N,N
SYNTH-0572,30/12/2025,PRESTAMO,CLI-671,7822,EUR,Paraguay,N,S
SYNTH-5454,32/13/2025,tarjeta,CLI-5553,208196, ARS,colombia  ,S,N
SYNTH-0301,18/07/2025,SEGURO,CLI-400,232413,EUR,Chile,N,S
SYNTH-0337,28/06/2025,SERVICIO,CLI-436,49033,USD,Paraguay,N,S
SYNTH-7882,2025-09-05, Servicio,CLI-7981,164428206, ARS,colombia  ,N,N
SYNTH-6017,05-12-2025,seguro,CLI-6116,99999999999,ars,colombia  ,N,N
SYNTH-2842,10/09/2025,SERVICIO,CLI-2941,353249547,EUR,Paraguay,S,S
SYNTH-6494,15-03-2025,seguro,CLI-6593,819658276, ARS, CHILE ,N,N
SYNTH-5124,20-06-2025,,CLI-5223,120901,usd ,MEXICO,N,S
SYNTH-3721,05/04/2025,PRESTAMO,CLI-3820,828116709,ARS,Peru,S,S
SYNTH-6826,2025-03-20,seguro,CLI-6925,19882, ARS,  Argentina,S,N
SYNTH-2200,30/12/2025,TARJETA,CLI-2299,8395,ARS,Peru,N,S
SYNTH-1278,05/04/2025,SEGURO,CLI-1377,840823967,EUR,Argentina,S,N
SYNTH-9236,30/12/2025,serv,CLI-9335,133234,USD,Chile,N,N
SYNTH-0152,05/04/2025,TARJETA,CLI-251,22827,EUR,Brasil,S,N
SYNTH-9552,22/11/2025,CUENTA,CLI-9651,14624,dolar,Uruguay,N,N
SYNTH-8389,15/03/2025,SERVICIO,CLI-8488,11431,EUR,uy,S,N
SYNTH-0685,15/03/2025,TARJETA,CLI-784,36430,EUR,Brasil,N,N
SYNTH-3820,30/12/2025,CUENTA,CLI-3919,7044,EUR,Colombia,N,S
SYNTH-7785,2025-09-05,PRESTAMO  ,CLI-7884,636565175,Eur,brasil,N,S
SYNTH-8653,22/11/2025,SEGURO,CLI-8752,492430,EUR,republica argentina,N,N
SYNTH-8293,30/12/2025,PRESTAMO,CLI-8392,750996406,pesos argentinos,Paraguay,S,S
SYNTH-1155,05/04/2025,SERVICIO,CLI-1254,208306,EUR,Brasil,N,N
SYNTH-7478,32/13/2025, Servicio,CLI-7577,83508,ars,MEXICO,S,N
SYNTH-1491,30/12/2025,SEGURO,CLI-1590,235983531,ARS,Chile,S,S
SYNTH-6643,15-03-2025,  CUENTA ,CLI-6742,43672,usd ,MEXICO,S,S
SYNTH-2820,22/11/2025,TARJETA,CLI-2919,22670,USD,Argentina,S,N
SYNTH-2994,05/04/2025,SERVICIO,CLI-3093,481962,ARS,Paraguay,S,S
SYNTH-6567,20-06-2025,tarjeta,CLI-6666,-1,ars, CHILE ,S,N
SYNTH-3178,22/11/2025,SERVICIO,CLI-3277,999104628,EUR,Chile,S,N
SYNTH-7068,2025-06-10,  CUENTA ,CLI-7167,603824261,GBP,  uruguay,S,S
SYNTH-6890,15-03-2025,PRESTAMO  ,CLI-6989,876281116,usd ,MEXICO,N,N
SYNTH-6953,32/13/2025, Servicio,CLI-7052,896387973, ARS,  Argentina,S,N
SYNTH-9423,28/06/2025,cuenta corriente,CLI-9522,215435,ARS,Colombia,N,N
SYNTH-9079,15/03/2025,SEGURO,CLI-9178,181243,USD,republica argentina,S,N
SYNTH-3367,30/12/2025,TARJETA,CLI-3466,419972,USD,Argentina,N,S
SYNTH-7776,20-06-2025,,CLI-7875,26070,usd ,brasil,S,S
SYNTH-0498,28/06/2025,SEGURO,CLI-597,44230,EUR,Uruguay,N,S
SYNTH-3236,28/06/2025,CUENTA,CLI-3335,42230,USD,Mexico,S,S
SYNTH-4028,01/01/2025,TARJETA,CLI-4127,969199072,EUR,Mexico,N,N
SYNTH-5619,10-09-2025, Servicio,CLI-5718,33204,ars,brasil,N,N
SYNTH-5222,2025-09-05, Servicio,CLI-5321,-1,usd ,  Argentina,S,N
SYNTH-2735,22/11/2025,CUENTA,CLI-2834,323761,EUR,Brasil,S,N
SYNTH-6952,10-09-2025,  CUENTA ,CLI-7051,887962431,ars,  Argentina,N,S
SYNTH-2082,28/06/2025,SERVICIO,CLI-2181,984895513,USD,Mexico,N,N
SYNTH-2239,30/12/2025,PRESTAMO,CLI-2338,857227732,ARS,Chile,N,N
SYNTH-0109,01/01/2025,SERVICIO,CLI-208,203810,USD,Chile,S,N
SYNTH-2144,10/09/2025,SEGURO,CLI-2243,51576,ARS,Argentina,S,N
SYNTH-0924,22/11/2025,PRESTAMO,CLI-1023,100243,ARS,Argentina,N,N
SYNTH-2640,22/11/2025,TARJETA,CLI-2739,40638,ARS,Paraguay,S,S
SYNTH-8510,18/07/2025,PRESTAMO,CLI-8609,72436300,dolar,Argentina,S,S
SYNTH-2963,15/03/2025,CUENTA,CLI-3062,349519,USD,Uruguay,S,S
SYNTH-8634,15.03.2025,SEGURO,CLI-8733,452631,pesos,Uruguay,S,N
SYNTH-7574,2025-09-05, Servicio,CLI-7673,272516,ars,MEXICO,N,S
SYNTH-2476,01/01/2025,CUENTA,CLI-2575,866232676,USD,Peru,N,S
SYNTH-2637,30/12/2025,PRESTAMO,CLI-2736,321461,EUR,Paraguay,N,S
SYNTH-1562,10/09/2025,SERVICIO,CLI-1661,411907,USD,Paraguay,N,S
SYNTH-0087,18/07/2025,PRESTAMO,CLI-186,361329,ARS,Colombia,N,N
SYNTH-6477,2025-06-10, Servicio,CLI-6576,421190,Eur,MEXICO,N,S
SYNTH-7771,10-09-2025,PRESTAMO  ,CLI-7870,359819,Eur,brasil,N,N
SYNTH-3761,15/03/2025,TARJETA,CLI-3860,110709,ARS,Colombia,N,N
SYNTH-1755,10/09/2025,SERVICIO,CLI-1854,16940,USD,Chile,N,N
SYNTH-7456,05-12-2025,tarjeta,CLI-7555,982071186, USD ,,N,N
SYNTH-2907,01/01/2025,TARJETA,CLI-3006,136268,ARS,Colombia,S,S
SYNTH-4201,01/01/2025,TARJETA,CLI-4300,387225,USD,Mexico,S,N
SYNTH-6598,2025-09-05, Servicio,CLI-6697,603110340,GBP,  uruguay,S,N
SYNTH-4640,30/12/2025,PRESTAMO,CLI-4739,439941,ARS,Colombia,N,S
SYNTH-9562,18/07/2025,tarj,CLI-9661,539288062,USD,Colombia,S,N
SYNTH-9992,28/06/2025,PRESTAMO,CLI-10091,421768,ARS,bra,S,S
SYNTH-7576,15-03-2025,seguro,CLI-7675,176513,GBP, CHILE ,N,N
SYNTH-2772,01/01/2025,PRESTAMO,CLI-2871,27122,EUR,Paraguay,S,S
SYNTH-7773,2025-09-05,PRESTAMO  ,,832616237, USD ,  Argentina,S,S
SYNTH-7092,05-12-2025, Servicio,CLI-7191,8082,ars,  uruguay,S,N
SYNTH-7181,20-06-2025,PRESTAMO  ,CLI-7280,321378,Eur,  uruguay,N,N
SYNTH-5241,2025-01-15,PRESTAMO  ,CLI-5340,229030,,  uruguay,N,N
SYNTH-9349,marzo 2025,SERVICIO,CLI-9448,704799439,ARS,Chile,S,S
SYNTH-1157,30/12/2025,PRESTAMO,CLI-1256,594014630,ARS,Paraguay,N,N
SYNTH-5399,20-06-2025,  CUENTA ,CLI-5498,974614839,GBP,brasil,N,S
SYNTH-1743,01/01/2025,SEGURO,CLI-1842,608614300,ARS,Chile,N,N
SYNTH-2961,22/11/2025,CUENTA,CLI-3060,6977,USD,Brasil,N,S
SYNTH-4981,30/12/2025,SEGURO,CLI-5080,215996,USD,Chile,N,N
SYNTH-6816,32/13/2025,seguro,CLI-6915,333629, ARS,MEXICO,N,S
SYNTH-0455,28/06/2025,SERVICIO,CLI-554,45786,EUR,Mexico,S,S
SYNTH-9758,primer trimestre,CUENTA,CLI-9857,209126,EUR,arg,N,S
SYNTH-8578,15.03.2025,PRESTAMO,CLI-8677,296671858,EUR,Brasil,N,S
SYNTH-4826,30/12/2025,TARJETA,CLI-4925,67934,USD,Argentina,S,N
SYNTH-2505,15/03/2025,TARJETA,CLI-2604,2545,EUR,Paraguay,S,S
SYNTH-6355,20-06-2025, Servicio,CLI-6454,332919739, USD ,  Argentina,S,N
SYNTH-4080,18/07/2025,TARJETA,CLI-4179,214634,USD,Argentina,S,S
SYNTH-4458,10/09/2025,SERVICIO,CLI-4557,935813442,ARS,Mexico,N,N
SYNTH-7366,10-09-2025, Servicio,CLI-7465,-1,Eur, CHILE ,N,N
SYNTH-8724,15/03/2025,tarjeta credito,CLI-8823,35836,ARS,Chile,S,N
SYNTH-7205,05-12-2025,  CUENTA ,CLI-7304,257844384, USD , CHILE ,N,N
SYNTH-5817,32/13/2025,PRESTAMO  ,CLI-5916,19719,usd ,  Argentina,S,S
SYNTH-3296,10/09/2025,SERVICIO,CLI-3395,812254550,USD,Colombia,S,S
SYNTH-6784,32/13/2025,tarjeta,CLI-6883,390487, ARS,brasil,N,S
SYNTH-0241,28/06/2025,SERVICIO,CLI-340,125311771,ARS,Peru,S,N
SYNTH-8432,28/06/2025,cuenta corriente,CLI-8531,112878,pesos,Argentina,N,S
SYNTH-1386,30/12/2025,CUENTA,CLI-1485,44162,USD,Mexico,S,S
SYNTH-6722,2025-01-15,PRESTAMO  ,CLI-6821,-500, USD , CHILE ,N,S
SYNTH-6425,2025-01-15,tarjeta,CLI-6524,307279025,Eur, CHILE ,N,S
SYNTH-0167,18/07/2025,SERVICIO,CLI-266,427271,EUR,Mexico,N,S
SYNTH-6947,20-06-2025, Servicio,CLI-7046,108857,Eur,  Argentina,S,N
SYNTH-5538,32/13/2025,  CUENTA ,CLI-5637,88997,ars,  uruguay,N,N
SYNTH-5892,2025-01-15, Servicio,CLI-5991,352109, USD ,MEXICO,S,S
SYNTH-6669,15-03-2025,tarjeta,CLI-6768,14450,GBP,  uruguay,N,N
SYNTH-0670,22/11/2025,CUENTA,CLI-769,49590,EUR,Chile,N,N
SYNTH-5408,10-09-2025,seguro,CLI-5507,490322,,  Argentina,S,S
SYNTH-1308,05/04/2025,CUENTA,CLI-1407,23763,USD,Mexico,N,N
SYNTH-9126,28/06/2025,TARJETA,CLI-9225,35454,USD,arg,S,N
SYNTH-5829,20-06-2025,seguro,,26413, ARS,MEXICO,S,S
SYNTH-6967,2025-03-20, Servicio,CLI-7066,494440,GBP,  uruguay,S,S
SYNTH-1522,28/06/2025,PRESTAMO,CLI-1621,378247417,EUR,Colombia,N,N
SYNTH-8322,28/06/2025,cta ahorro,CLI-8421,377603,divisa extranjera,Chile,S,N
SYNTH-7944,2025-06-10,seguro,CLI-8043,11134, USD , CHILE ,N,N
SYNTH-2888,22/11/2025,CUENTA,CLI-2987,417112,USD,Argentina,N,S
SYNTH-6944,10-09-2025, Servicio,CLI-7043,450349,ars,  Argentina,N,S
SYNTH-3594,10/09/2025,SERVICIO,CLI-3693,554478290,ARS,Brasil,S,N
SYNTH-1518,30/12/2025,PRESTAMO,CLI-1617,324080,EUR,Paraguay,S,S
SYNTH-1771,30/12/2025,SERVICIO,CLI-1870,427899,ARS,Argentina,N,N
SYNTH-5906,2025-01-15,  CUENTA ,CLI-6005,922491756, ARS, CHILE ,N,N
SYNTH-5381,20-06-2025, Servicio,CLI-5480,42019, ARS, CHILE ,N,N
SYNTH-0564,18/07/2025,TARJETA,CLI-663,374920,EUR,Colombia,N,S
SYNTH-7431,10-09-2025,PRESTAMO  ,CLI-7530,369142, ARS,  Argentina,S,S
SYNTH-3596,15/03/2025,SERVICIO,CLI-3695,340658,ARS,Chile,S,S
SYNTH-4456,05/04/2025,SEGURO,CLI-4555,175324,ARS,Argentina,S,N
SYNTH-4612,28/06/2025,SERVICIO,CLI-4711,999332485,USD,Chile,N,N
SYNTH-3950,01/01/2025,TARJETA,CLI-4049,373183,ARS,Brasil,N,S
SYNTH-4349,10/09/2025,PRESTAMO,CLI-4448,430040,USD,Peru,N,N
SYNTH-7248,2025-09-05,  CUENTA ,CLI-7347,738798060,ars, CHILE ,S,N
SYNTH-8811,18/07/2025,CUENTA,CLI-8910,6052,moneda local,uy,N,N
SYNTH-3702,01/01/2025,CUENTA,CLI-3801,31720,EUR,Chile,N,S
SYNTH-3610,18/07/2025,CUENTA,CLI-3709,48341,EUR,Peru,N,S
SYNTH-9780,15/03/2025,plastico,CLI-9879,492919,EUR,Argentina,S,S
SYNTH-1959,01/01/2025,SERVICIO,CLI-2058,36780986,ARS,Paraguay,S,S
SYNTH-8581,15/03/2025,cta,CLI-8680,15750120,EUR,arg,N,S
SYNTH-5057,15-03-2025, Servicio,CLI-5156,187217,ars,  Argentina,N,S
SYNTH-5377,20-06-2025,PRESTAMO  ,CLI-5476,195817921,usd ,  Argentina,S,N
SYNTH-2541,18/07/2025,TARJETA,CLI-2640,391950,EUR,Paraguay,S,S
SYNTH-3938,05/04/2025,PRESTAMO,CLI-4037,603537524,ARS,Argentina,N,N
SYNTH-7777,2025-09-05,  CUENTA ,CLI-7876,212030,Eur, CHILE ,S,S
SYNTH-2260,18/07/2025,SERVICIO,CLI-2359,859872398,ARS,Chile,S,S
SYNTH-4116,22/11/2025,SERVICIO,CLI-4215,153870,ARS,Brasil,N,S
SYNTH-3226,22/11/2025,SERVICIO,CLI-3325,190625,USD,Uruguay,S,N
SYNTH-8260,2025/03/15,CUENTA,CLI-8359,12946,EUR,Chile,N,S
SYNTH-6844,15-03-2025, Servicio,CLI-6943,390043376, ARS,MEXICO,N,S
SYNTH-7355,2025-09-05,PRESTAMO  ,CLI-7454,780870927,usd , CHILE ,N,N
SYNTH-9045,primer trimestre,PRESTAMO,CLI-9144,270138339,ARS,Paraguay,N,S
SYNTH-6857,2025-03-20,seguro,CLI-6956,0, ARS,  uruguay,N,N
SYNTH-0236,22/11/2025,PRESTAMO,CLI-335,284219,USD,Mexico,S,N
SYNTH-6566,2025-03-20,seguro,CLI-6665,0,ars,MEXICO,S,N
SYNTH-0805,10/09/2025,SERVICIO,CLI-904,332574524,EUR,Uruguay,S,S
SYNTH-7563,15-03-2025, Servicio,CLI-7662,294057, ARS,MEXICO,N,N
SYNTH-2918,28/06/2025,TARJETA,CLI-3017,768807465,EUR,Mexico,N,S
SYNTH-8344,15.03.2025,CUENTA,CLI-8443,75387,USD,Uruguay,S,S
SYNTH-8494,15/03/2025,SEGURO,CLI-8593,26874,ARS,republica argentina,N,S
SYNTH-4940,05/04/2025,CUENTA,CLI-5039,135877,ARS,Chile,S,N
SYNTH-8285,22/11/2025,SEGURO,CLI-8384,336236,USD,col,S,N
SYNTH-4795,10/09/2025,PRESTAMO,CLI-4894,17671,EUR,Mexico,S,S
SYNTH-2467,28/06/2025,CUENTA,CLI-2566,572108180,USD,Argentina,N,N
SYNTH-3979,30/12/2025,SEGURO,CLI-4078,43469,EUR,Chile,N,S
SYNTH-9267,30/12/2025,SERVICIO,CLI-9366,491266851,pesos,Peru,N,N
SYNTH-9180,15 de marzo del 2025,serv,CLI-9279,11156,USD,Brasil,N,S
SYNTH-6283,2025-09-05,tarjeta,CLI-6382,101689,Eur,brasil,N,S
SYNTH-5845,10-09-2025,tarjeta,CLI-5944,307105,Eur,colombia  ,N,S
SYNTH-3487,18/07/2025,TARJETA,CLI-3586,42237,ARS,Uruguay,N,N
SYNTH-3572,05/04/2025,TARJETA,CLI-3671,345483697,EUR,Peru,N,N
SYNTH-7731,2025-06-10,tarjeta,CLI-7830,187068,Eur,brasil,S,S
