id_solicitud,fecha_solicitud,tipo_producto,id_cliente,monto_o_limite,moneda,pais,flag_prioritario,flag_digital
SYNTH-0075,10/09/2025,TARJETA,CLI-174,40765,EUR,Chile,S,S
SYNTH-0325,05/04/2025,CUENTA,CLI-424,417852,EUR,Peru,N,N
SYNTH-0467,22/11/2025,TARJETA,CLI-566,339699,ARS,Peru,S,S
SYNTH-0747,2025-01-15,  CUENTA ,CLI-846,790630780, ARS,  uruguay,S,N
SYNTH-0554,28/06/2025,TARJETA,CLI-653,501683930,ARS,Mexico,S,S
SYNTH-0414,22/11/2025,PRESTAMO,CLI-513,453142735,USD,Colombia,S,N
SYNTH-0674,05-12-2025,  CUENTA ,CLI-773,0, ARS,colombia  ,S,S
SYNTH-0900,05-12-2025,tarjeta,CLI-999,34568, ARS,  uruguay,N,N
SYNTH-0921,2025-03-20,,CLI-1020,16110,Eur,  uruguay,N,N
SYNTH-0951,01/01/2025,SERVICIO,CLI-1050,88541,USD,santiago chile,N,S
SYNTH-0071,22/11/2025,TARJETA,CLI-170,78410,ARS,Mexico,N,S
SYNTH-0600,22/11/2025,SEGURO,CLI-699,474661,USD,Uruguay,N,S
SYNTH-0814,2025-09-05,PRESTAMO  ,CLI-913,-500,usd ,  uruguay,S,S
SYNTH-0627,10/09/2025,SEGURO,CLI-726,249203,EUR,Peru,N,N
SYNTH-0319,30/12/2025,SEGURO,CLI-418,431913,USD,Mexico,S,N
SYNTH-0638,30/12/2025,SERVICIO,CLI-737,1156,USD,Argentina,S,N
SYNTH-0205,18/07/2025,TARJETA,CLI-304,966353219,USD,Peru,N,S
SYNTH-0629,05/04/2025,CUENTA,CLI-728,46423,EUR,Uruguay,N,S
SYNTH-0222,30/12/2025,SERVICIO,CLI-321,471230,ARS,Chile,S,S
SYNTH-0863,20-06-2025, Servicio,CLI-962,-1,ars,  Argentina,S,S
SYNTH-0445,22/11/2025,TARJETA,CLI-544,311203,EUR,Mexico,S,N
SYNTH-0324,05/04/2025,TARJETA,CLI-423,300861,USD,Colombia,S,S
SYNTH-0488,05/04/2025,SERVICIO,CLI-587,957359624,USD,Mexico,S,N
SYNTH-0027,01/01/2025,CUENTA,CLI-126,388522,EUR,Chile,S,N
SYNTH-0340,15/03/2025,CUENTA,CLI-439,262296157,USD,Peru,N,S
SYNTH-0725,15-03-2025, Servicio,CLI-824,44601,GBP, CHILE ,S,N
SYNTH-0449,05/04/2025,SERVICIO,CLI-548,271971,ARS,Colombia,S,N
SYNTH-0835,2025-01-15,PRESTAMO  ,CLI-934,28221,GBP,colombia  ,N,S
SYNTH-0147,15/03/2025,CUENTA,CLI-246,25054,USD,Colombia,S,N
SYNTH-0739,10-09-2025,tarjeta,CLI-838,-1,Eur, CHILE ,S,N
SYNTH-0594,30/12/2025,SEGURO,CLI-693,39173,USD,Peru,S,N
SYNTH-0779,2025-03-20,PRESTAMO  ,CLI-878,44019, USD ,brasil,S,N
SYNTH-0017,28/06/2025,SEGURO,CLI-116,46386,USD,Chile,S,N
SYNTH-0223,18/07/2025,PRESTAMO,CLI-322,29800,ARS,Mexico,S,N
SYNTH-0989,18/07/2025,SERVICIO,CLI-1088,454507956,euros billete,Colombia,S,S
SYNTH-0541,22/11/2025,CUENTA,CLI-640,390786,EUR,Chile,S,N
SYNTH-0732,20-06-2025,  CUENTA ,CLI-831,1000000000, USD ,  uruguay,N,S
SYNTH-0370,18/07/2025,PRESTAMO,CLI-469,25796,USD,Chile,N,N
SYNTH-0886,32/13/2025,tarjeta,CLI-985,33601,usd , CHILE ,N,S
SYNTH-0386,10/09/2025,PRESTAMO,CLI-485,489661245,EUR,Argentina,S,N
SYNTH-0360,18/07/2025,SERVICIO,CLI-459,447732747,EUR,Peru,N,S
SYNTH-0931,15-03-2025,  CUENTA ,CLI-1030,35205, USD , CHILE ,S,N
SYNTH-0869,20-06-2025,tarjeta,CLI-968,410558, ARS, CHILE ,N,S
SYNTH-0902,2025-06-10,tarjeta,CLI-1001,370466462,usd ,  Argentina,N,N
SYNTH-0529,30/12/2025,SERVICIO,CLI-628,10076,USD,Paraguay,N,N
SYNTH-0956,22/11/2025,CUENTA,CLI-1055,291412,u$s,republica del paraguay,N,S
SYNTH-0771,2025-01-15,seguro,CLI-870,99999999999, ARS, CHILE ,S,N
SYNTH-0132,01/01/2025,SEGURO,CLI-231,181987,USD,Paraguay,N,S
SYNTH-0710,2025-03-20,  CUENTA ,CLI-809,536913150, ARS,  Argentina,S,N
SYNTH-0181,05/04/2025,PRESTAMO,CLI-280,186556524,EUR,Chile,S,S
SYNTH-0424,15/03/2025,TARJETA,CLI-523,109970,EUR,Brasil,S,N
SYNTH-0032,18/07/2025,SERVICIO,CLI-131,28166,ARS,Argentina,N,S
SYNTH-0003,05/04/2025,TARJETA,CLI-102,181866,USD,Brasil,N,S
SYNTH-0853,2025-03-20,  CUENTA ,CLI-952,471211213, USD ,  Argentina,S,S
SYNTH-0542,18/07/2025,PRESTAMO,CLI-641,29202,USD,Argentina,S,N
SYNTH-0957,18/07/2025,TARJETA,CLI-1056,176976941,EUR,mexico df,N,S
SYNTH-0041,15/03/2025,TARJETA,CLI-140,698661139,USD,Uruguay,N,S
SYNTH-0174,28/06/2025,PRESTAMO,CLI-273,164743,USD,Argentina,S,S
SYNTH-0463,10/09/2025,TARJETA,CLI-562,185541,EUR,Paraguay,S,S
SYNTH-0399,22/11/2025,CUENTA,CLI-498,472107,ARS,Paraguay,N,S
SYNTH-0305,15/03/2025,TARJETA,CLI-404,409292,USD,Uruguay,N,N
SYNTH-0034,10/09/2025,SEGURO,CLI-133,31321,EUR,Uruguay,N,N
SYNTH-0787,32/13/2025,seguro,CLI-886,410028194,usd ,  uruguay,S,N
SYNTH-0478,18/07/2025,CUENTA,CLI-577,601910354,EUR,Uruguay,N,N
SYNTH-0236,15/03/2025,CUENTA,CLI-335,123672429,EUR,Uruguay,N,N
SYNTH-0087,15/03/2025,PRESTAMO,CLI-186,586867660,EUR,Brasil,N,N
SYNTH-0020,30/12/2025,SERVICIO,CLI-119,501489478,EUR,Chile,S,S
SYNTH-0178,01/01/2025,SERVICIO,CLI-277,254498,ARS,Paraguay,N,S
SYNTH-0320,05/04/2025,TARJETA,CLI-419,136287,ARS,Mexico,S,N
SYNTH-0054,05/04/2025,PRESTAMO,CLI-153,597063397,ARS,Uruguay,N,N
SYNTH-0148,22/11/2025,CUENTA,CLI-247,20899,EUR,Brasil,S,N
SYNTH-0606,18/07/2025,CUENTA,CLI-705,340890,USD,Uruguay,N,S
SYNTH-0046,05/04/2025,SEGURO,CLI-145,148634052,EUR,Brasil,S,S
SYNTH-0074,10/09/2025,SERVICIO,CLI-173,147292204,EUR,Uruguay,N,N
SYNTH-0847,20-06-2025,seguro,CLI-946,-1,Eur,MEXICO,S,S
SYNTH-0744,32/13/2025,seguro,CLI-843,394116,ars,  uruguay,S,S
SYNTH-0229,01/01/2025,PRESTAMO,CLI-328,139703,USD,Peru,S,N
SYNTH-0766,15-03-2025,seguro,CLI-865,134519,usd ,MEXICO,S,N
SYNTH-0665,32/13/2025,tarjeta,CLI-764,45101,usd ,brasil,S,N
SYNTH-0795,2025-01-15,  CUENTA ,CLI-894,524711261, ARS,brasil,N,S
SYNTH-0286,05/04/2025,TARJETA,CLI-385,781489160,USD,Colombia,S,S
SYNTH-0173,01/01/2025,PRESTAMO,CLI-272,19489374,ARS,Peru,S,S
SYNTH-0369,05/04/2025,PRESTAMO,CLI-468,9382,USD,Brasil,N,S
SYNTH-0107,18/07/2025,SEGURO,CLI-206,23191,EUR,Argentina,N,S
SYNTH-0948,20-06-2025,PRESTAMO  ,CLI-1047,65422,ars,colombia  ,S,N
SYNTH-0844,32/13/2025,PRESTAMO  ,CLI-943,283383,usd ,colombia  ,N,N
SYNTH-0908,20-06-2025,seguro,CLI-1007,196861,Eur,brasil,N,N
SYNTH-0595,05/04/2025,PRESTAMO,CLI-694,50183,EUR,Peru,S,S
SYNTH-0073,18/07/2025,CUENTA,CLI-172,162640,ARS,Colombia,N,S
SYNTH-0144,18/07/2025,PRESTAMO,CLI-243,29907,ARS,Mexico,S,S
SYNTH-0131,18/07/2025,SEGURO,CLI-230,251687448,EUR,Chile,N,N
SYNTH-0158,01/01/2025,PRESTAMO,CLI-257,56668393,EUR,Argentina,N,S
SYNTH-0887,2025-09-05, Servicio,CLI-986,399465,usd ,MEXICO,N,N
SYNTH-0851,05-12-2025,tarjeta,CLI-950,-500,usd ,brasil,S,S
SYNTH-0199,15/03/2025,PRESTAMO,CLI-298,23201,EUR,Paraguay,S,S
SYNTH-0057,28/06/2025,TARJETA,CLI-156,929736700,USD,Uruguay,N,N
SYNTH-0080,22/11/2025,SERVICIO,CLI-179,2840,ARS,Paraguay,N,S
SYNTH-0557,10/09/2025,TARJETA,CLI-656,428152,EUR,Peru,N,N
SYNTH-0648,22/11/2025,SERVICIO,CLI-747,215575,ARS,Peru,N,N
SYNTH-0310,22/11/2025,CUENTA,CLI-409,41519,EUR,Peru,N,N
SYNTH-0472,01/01/2025,CUENTA,CLI-571,107802,ARS,Uruguay,N,N
SYNTH-0669,10-09-2025, Servicio,CLI-768,13821,GBP,colombia  ,S,S
SYNTH-0831,32/13/2025, Servicio,CLI-930,3638,ars,colombia  ,S,S
SYNTH-0841,2025-01-15, Servicio,CLI-940,766720244, ARS, CHILE ,N,S
SYNTH-0491,28/06/2025,PRESTAMO,CLI-590,265105804,ARS,Mexico,N,S
SYNTH-0852,2025-06-10,  CUENTA ,CLI-951,1000000000,usd ,brasil,S,N
SYNTH-0402,01/01/2025,CUENTA,CLI-501,237021,USD,Paraguay,N,N
SYNTH-0381,22/11/2025,TARJETA,CLI-480,750775406,EUR,Uruguay,N,N
SYNTH-0999,22/11/2025,tarjeta gold,CLI-1098,332986,ARS,Argentina,S,N
SYNTH-0754,20-06-2025,tarjeta,CLI-853,616547993, USD ,colombia  ,N,N
SYNTH-0585,05/04/2025,SERVICIO,CLI-684,22324,EUR,Colombia,S,S
SYNTH-0461,01/01/2025,PRESTAMO,CLI-560,527189087,USD,Brasil,S,N
SYNTH-0816,32/13/2025,  CUENTA ,CLI-915,8789, USD ,  uruguay,N,N
SYNTH-0364,28/06/2025,SEGURO,CLI-463,230054,USD,Peru,S,N
SYNTH-0970,10/09/2025,CUENTA,CLI-1069,103560,pesos arg,Colombia,N,S
SYNTH-0272,05/04/2025,CUENTA,CLI-371,728708251,EUR,Paraguay,S,N
SYNTH-0790,2025-03-20,seguro,CLI-889,212717,GBP,  Argentina,N,S
SYNTH-0111,28/06/2025,PRESTAMO,CLI-210,477574275,USD,Chile,N,S
SYNTH-0266,10/09/2025,CUENTA,CLI-365,446298,ARS,Peru,N,S
SYNTH-0393,15/03/2025,SEGURO,CLI-492,191370,EUR,Colombia,S,N
SYNTH-0903,15-03-2025,tarjeta,CLI-1002,108029, USD ,colombia  ,N,S
SYNTH-0537,01/01/2025,PRESTAMO,CLI-636,155335,USD,Chile,S,S
SYNTH-0215,05/04/2025,PRESTAMO,CLI-314,360740,ARS,Paraguay,N,S
SYNTH-0427,30/12/2025,SERVICIO,CLI-526,33867,ARS,Chile,S,S
SYNTH-0985,18/07/2025,tarjeta gold,CLI-1084,19026,ARS,Peru,N,S
SYNTH-0346,10/09/2025,SEGURO,CLI-445,69405765,ARS,Argentina,N,S
SYNTH-0761,32/13/2025,tarjeta,CLI-860,156632917,usd ,  uruguay,N,S
SYNTH-0746,05-12-2025,tarjeta,CLI-845,99999999999,usd ,  Argentina,N,S
SYNTH-0137,01/01/2025,SERVICIO,CLI-236,47765867,ARS,Mexico,S,S
SYNTH-0838,2025-06-10,PRESTAMO  ,CLI-937,473131610, USD ,MEXICO,N,N
SYNTH-0280,28/06/2025,TARJETA,CLI-379,29913,USD,Mexico,S,N
SYNTH-0758,05-12-2025,seguro,CLI-857,183933,,colombia  ,N,S
SYNTH-0056,18/07/2025,SEGURO,CLI-155,346989640,EUR,Peru,N,N
SYNTH-0441,30/12/2025,CUENTA,CLI-540,55669,ARS,Argentina,S,S
SYNTH-0384,05/04/2025,SEGURO,CLI-483,249218,USD,Uruguay,S,N
SYNTH-0327,01/01/2025,TARJETA,CLI-426,34436676,EUR,Colombia,S,N
SYNTH-0896,2025-09-05,seguro,CLI-995,7185,GBP,colombia  ,S,S
SYNTH-0944,2025-06-10,PRESTAMO  ,CLI-1043,-500, ARS,colombia  ,S,S
SYNTH-0968,18/07/2025,cuenta sueldo,CLI-1067,45572,usd oficial,santiago chile,N,S
SYNTH-0974,30/12/2025,PRESTAMO,CLI-1073,1.2 millones,USD,santiago chile,N,S
SYNTH-0720,2025-03-20,tarjeta,CLI-819,1000000000,Eur,MEXICO,S,S
SYNTH-0334,05/04/2025,PRESTAMO,CLI-433,83539,USD,Chile,N,S
SYNTH-0318,28/06/2025,PRESTAMO,CLI-417,309067124,ARS,Brasil,N,S
SYNTH-0365,22/11/2025,CUENTA,CLI-464,320300497,ARS,Brasil,N,N
SYNTH-0545,05/04/2025,SERVICIO,CLI-644,758894502,USD,Colombia,N,N
SYNTH-0502,15/03/2025,PRESTAMO,CLI-601,248697,USD,Uruguay,N,N
SYNTH-0605,18/07/2025,TARJETA,CLI-704,32257,ARS,Brasil,N,S
SYNTH-0363,01/01/2025,SEGURO,CLI-462,69497,USD,Mexico,S,N
SYNTH-0489,10/09/2025,PRESTAMO,CLI-588,798780585,ARS,Paraguay,N,S
SYNTH-0499,18/07/2025,SERVICIO,CLI-598,242534,EUR,Chile,S,N
SYNTH-0231,18/07/2025,SERVICIO,CLI-330,21615,ARS,Mexico,N,N
SYNTH-0915,2025-03-20,tarjeta,CLI-1014,163696,GBP, CHILE ,N,N
SYNTH-0481,01/01/2025,PRESTAMO,CLI-580,35059,USD,Brasil,N,N
SYNTH-0953,05/04/2025,CUENTA,CLI-1052,46410,usd oficial,Paraguay,S,S
SYNTH-0138,05/04/2025,PRESTAMO,CLI-237,322657252,USD,Argentina,S,S
SYNTH-0425,10/09/2025,TARJETA,CLI-524,98179,USD,Uruguay,N,N
SYNTH-0825,10-09-2025,tarjeta,CLI-924,349226842, USD ,  Argentina,S,S
SYNTH-0170,30/12/2025,SERVICIO,CLI-269,806480727,EUR,Brasil,S,N
SYNTH-0400,18/07/2025,SEGURO,CLI-499,461549932,EUR,Argentina,S,S
SYNTH-0804,2025-09-05,PRESTAMO  ,CLI-903,99999999999,usd ,  Argentina,N,S
SYNTH-0239,01/01/2025,SERVICIO,CLI-338,39389,ARS,Mexico,S,S
SYNTH-0772,2025-03-20,  CUENTA ,CLI-871,29669,ars,  Argentina,N,N
SYNTH-0081,28/06/2025,TARJETA,CLI-180,15722,USD,Chile,N,N
SYNTH-0341,05/04/2025,TARJETA,CLI-440,363761,USD,Chile,S,S
SYNTH-0693,15-03-2025,  CUENTA ,CLI-792,407184,usd ,colombia  ,N,N
SYNTH-0241,18/07/2025,SEGURO,CLI-340,201275,USD,Mexico,N,S
SYNTH-0905,05-12-2025,  CUENTA ,CLI-1004,-500,usd ,colombia  ,N,S
SYNTH-0391,10/09/2025,CUENTA,CLI-490,346691,ARS,Argentina,S,N
SYNTH-0652,10-09-2025,seguro,CLI-751,152288, ARS,colombia  ,S,S
SYNTH-0447,30/12/2025,PRESTAMO,CLI-546,452740,USD,Brasil,S,S
SYNTH-0389,18/07/2025,SERVICIO,CLI-488,5914,ARS,Argentina,S,N
SYNTH-0564,18/07/2025,CUENTA,CLI-663,255642,USD,Peru,S,N
SYNTH-0558,30/12/2025,TARJETA,CLI-657,30753,ARS,Chile,S,N
SYNTH-0157,01/01/2025,SERVICIO,CLI-256,155829,EUR,Uruguay,N,S
SYNTH-0279,22/11/2025,TARJETA,CLI-378,366092995,EUR,Argentina,N,S
SYNTH-0023,28/06/2025,SEGURO,CLI-122,948255791,ARS,Chile,S,N
SYNTH-0204,05/04/2025,TARJETA,CLI-303,971591152,ARS,Chile,S,S
SYNTH-0730,2025-01-15,seguro,CLI-829,4487, USD , CHILE ,S,S
SYNTH-0976,05/04/2025,PRESTAMO,CLI-1075,6330,ARS,mexico df,N,S
SYNTH-0996,05/04/2025,SEGURO,CLI-1095,370829,usd oficial,brasilia brasil,S,S
SYNTH-0446,05/04/2025,SERVICIO,CLI-545,118050,USD,Peru,N,N
SYNTH-0304,22/11/2025,TARJETA,CLI-403,437104,ARS,Paraguay,N,N
SYNTH-0225,05/04/2025,TARJETA,CLI-324,989123642,EUR,Argentina,S,S
SYNTH-0588,15/03/2025,SERVICIO,CLI-687,303417,ARS,Peru,S,S
SYNTH-0984,5 marzo 2026,servicio hogar,CLI-1083,421813786,USD,Mexico,N,S
SYNTH-0671,2025-09-05,  CUENTA ,CLI-770,1000000000,Eur,brasil,N,S
SYNTH-0567,28/06/2025,SEGURO,CLI-666,48406,EUR,Mexico,S,N
SYNTH-0737,2025-09-05, Servicio,CLI-836,538780668,GBP,brasil,N,N
SYNTH-0703,2025-06-10,PRESTAMO  ,CLI-802,30090, ARS,  uruguay,S,S
SYNTH-0877,2025-03-20,  CUENTA ,CLI-976,41162,ars,brasil,S,N
SYNTH-0631,28/06/2025,SEGURO,CLI-730,143428042,USD,Colombia,N,S
SYNTH-0194,15/03/2025,TARJETA,CLI-293,149819,USD,Argentina,N,S
SYNTH-0576,22/11/2025,SERVICIO,CLI-675,33294,USD,Peru,N,N
SYNTH-0109,01/01/2025,SERVICIO,CLI-208,142024,EUR,Brasil,S,N
SYNTH-0362,30/12/2025,TARJETA,CLI-461,486500,USD,Uruguay,S,S
SYNTH-0458,05/04/2025,SERVICIO,CLI-557,110180,EUR,Uruguay,S,N
SYNTH-0920,2025-01-15,PRESTAMO  ,CLI-1019,208442,GBP,colombia  ,S,N
SYNTH-0139,01/01/2025,CUENTA,CLI-238,53893960,USD,Peru,S,S
SYNTH-0538,01/01/2025,SEGURO,CLI-637,911269335,ARS,Colombia,S,S
SYNTH-0584,05/04/2025,SEGURO,CLI-683,742847552,ARS,Uruguay,S,S
SYNTH-0493,30/12/2025,PRESTAMO,CLI-592,231999,ARS,Peru,N,N
SYNTH-0962,5 marzo 2026,PRESTAMO,CLI-1061,420416,euros billete,Argentina,S,N
SYNTH-0429,18/07/2025,SERVICIO,CLI-528,11538,ARS,Uruguay,S,N
SYNTH-0116,10/09/2025,SEGURO,CLI-215,979725776,EUR,Paraguay,N,N
SYNTH-0544,05/04/2025,SEGURO,CLI-643,219647,USD,Argentina,N,S
SYNTH-0879,05-12-2025,  CUENTA ,CLI-978,387133843,usd ,brasil,S,N
SYNTH-0839,05-12-2025,PRESTAMO  ,CLI-938,262273,Eur, CHILE ,N,S
SYNTH-0634,18/07/2025,CUENTA,CLI-733,358732153,EUR,Chile,S,N
SYNTH-0822,2025-03-20,seguro,CLI-921,570381240, ARS,MEXICO,N,N
SYNTH-0512,18/07/2025,CUENTA,CLI-611,5996,USD,Uruguay,N,N
SYNTH-0024,22/11/2025,PRESTAMO,CLI-123,35931,USD,Mexico,S,N
SYNTH-0177,01/01/2025,TARJETA,CLI-276,34535,USD,Argentina,S,S
SYNTH-0904,2025-01-15,tarjeta,CLI-1003,412819279,,  uruguay,N,S
SYNTH-0574,05/04/2025,SERVICIO,CLI-673,365091850,USD,Paraguay,N,S
SYNTH-0874,20-06-2025,tarjeta,,103393,Eur,  Argentina,N,S
SYNTH-0971,18/07/2025,CUENTA,CLI-1070,263008268,ARS,santiago chile,N,S
SYNTH-0214,05/04/2025,PRESTAMO,CLI-313,36349,USD,Paraguay,S,N
SYNTH-0180,30/12/2025,CUENTA,CLI-279,34501,EUR,Peru,N,S
SYNTH-0661,20-06-2025,tarjeta,CLI-760,1000000000,usd ,  Argentina,N,S
SYNTH-0683,20-06-2025,  CUENTA ,CLI-782,-500,Eur,brasil,N,N
SYNTH-0038,18/07/2025,SEGURO,CLI-137,236632,USD,Colombia,N,S
SYNTH-0210,22/11/2025,SEGURO,CLI-309,26826,EUR,Paraguay,S,N
SYNTH-0988,30/12/2025,tarjeta gold,CLI-1087,20k,EUR,Peru,N,N
SYNTH-0149,05/04/2025,TARJETA,CLI-248,209004004,USD,Brasil,N,N
SYNTH-0235,01/01/2025,SEGURO,CLI-334,486763,EUR,Brasil,N,N
SYNTH-0281,22/11/2025,PRESTAMO,CLI-380,211543,ARS,Uruguay,N,S
SYNTH-0873,32/13/2025, Servicio,CLI-972,198506,Eur,MEXICO,S,N
SYNTH-0808,15-03-2025,tarjeta,CLI-907,33636, USD ,MEXICO,S,S
SYNTH-0095,05/04/2025,SEGURO,CLI-194,35079,EUR,Uruguay,S,S
SYNTH-0636,01/01/2025,CUENTA,CLI-735,19138,ARS,Brasil,S,S
SYNTH-0930,05-12-2025,  CUENTA ,CLI-1029,0,usd ,  Argentina,S,N
SYNTH-0897,2025-06-10,  CUENTA ,CLI-996,333388, USD , CHILE ,N,S
SYNTH-0257,10/09/2025,PRESTAMO,CLI-356,581070947,EUR,Peru,N,S
SYNTH-0485,22/11/2025,CUENTA,CLI-584,153386,USD,Brasil,N,S
SYNTH-0770,20-06-2025,PRESTAMO  ,CLI-869,388127,usd ,  uruguay,N,S
SYNTH-0018,18/07/2025,PRESTAMO,CLI-117,10734,USD,Argentina,S,N
SYNTH-0237,22/11/2025,PRESTAMO,CLI-336,242185,USD,Uruguay,S,S
SYNTH-0998,17 diciembre 2025,SEGURO,CLI-1097,272595,USD,Colombia,S,N
SYNTH-0378,28/06/2025,TARJETA,CLI-477,25720,ARS,Argentina,N,S
SYNTH-0259,30/12/2025,SERVICIO,CLI-358,437696182,USD,Argentina,S,S
SYNTH-0768,20-06-2025, Servicio,CLI-867,26463,Eur, CHILE ,N,S
SYNTH-0217,01/01/2025,SEGURO,CLI-316,329307,USD,Uruguay,S,N
SYNTH-0745,2025-03-20,tarjeta,CLI-844,367612,ars,,S,S
SYNTH-0009,22/11/2025,SEGURO,CLI-108,313140,USD,Paraguay,S,N
SYNTH-0617,28/06/2025,TARJETA,CLI-716,169197,EUR,Paraguay,N,S
SYNTH-0712,32/13/2025,seguro,CLI-811,107228,ars,colombia  ,S,S
SYNTH-0820,05-12-2025, Servicio,CLI-919,216051,ars,  uruguay,S,N
SYNTH-0575,28/06/2025,SERVICIO,CLI-674,859670424,USD,Chile,N,S
SYNTH-0966,15/03/2025,PRESTAMO,CLI-1065,1.2 millones,EUR,mexico df,N,S
SYNTH-0577,10/09/2025,CUENTA,CLI-676,573486523,EUR,Paraguay,S,S
SYNTH-0701,2025-01-15, Servicio,CLI-800,271775, USD ,MEXICO,N,S
SYNTH-0112,30/12/2025,SEGURO,CLI-211,100454,USD,Brasil,N,N
SYNTH-0127,01/01/2025,PRESTAMO,CLI-226,82881,ARS,Peru,N,N
SYNTH-0598,22/11/2025,TARJETA,CLI-697,170572,USD,Argentina,N,S
SYNTH-0666,2025-01-15,  CUENTA ,CLI-765,450763,ars,brasil,S,N
SYNTH-0042,01/01/2025,TARJETA,CLI-141,238697459,EUR,Chile,N,N
SYNTH-0551,28/06/2025,SERVICIO,CLI-650,249659,USD,Uruguay,S,N
SYNTH-0212,30/12/2025,PRESTAMO,CLI-311,670356861,USD,Mexico,N,N
SYNTH-0192,28/06/2025,SERVICIO,CLI-291,251380,EUR,Paraguay,S,N
SYNTH-0859,2025-09-05,seguro,CLI-958,78393,GBP,colombia  ,N,N
SYNTH-0104,10/09/2025,SEGURO,CLI-203,299996669,EUR,Chile,N,S
SYNTH-0628,05/04/2025,CUENTA,CLI-727,336502,ARS,Brasil,S,N
SYNTH-0901,15-03-2025,PRESTAMO  ,CLI-1000,0, USD ,MEXICO,S,S
SYNTH-0184,01/01/2025,PRESTAMO,CLI-283,481874,USD,Uruguay,S,N
SYNTH-0313,18/07/2025,SEGURO,CLI-412,237971,ARS,Peru,N,N
SYNTH-0455,05/04/2025,SERVICIO,CLI-554,31856,ARS,Peru,N,N
SYNTH-0417,22/11/2025,PRESTAMO,CLI-516,14736,ARS,Peru,N,S
SYNTH-0094,30/12/2025,TARJETA,CLI-193,924544459,USD,Mexico,N,S
SYNTH-0433,10/09/2025,PRESTAMO,CLI-532,256288,EUR,Paraguay,S,N
SYNTH-0435,22/11/2025,TARJETA,CLI-534,91372454,USD,Colombia,N,S
SYNTH-0760,32/13/2025, Servicio,CLI-859,847667910,ars,  uruguay,N,N
SYNTH-0548,30/12/2025,TARJETA,CLI-647,29112,EUR,Mexico,S,N
SYNTH-0709,10-09-2025,PRESTAMO  ,CLI-808,-1,usd ,colombia  ,N,S
SYNTH-0678,2025-03-20, Servicio,CLI-777,111184,Eur,,N,S
SYNTH-0547,28/06/2025,CUENTA,CLI-646,33638,USD,Paraguay,N,N
SYNTH-0420,01/01/2025,SEGURO,CLI-519,292409,ARS,Brasil,N,S
SYNTH-0875,2025-03-20,seguro,CLI-974,480142716, ARS,MEXICO,S,S
SYNTH-0108,15/03/2025,PRESTAMO,CLI-207,639011819,EUR,Chile,N,S
SYNTH-0022,10/09/2025,TARJETA,CLI-121,3964,USD,Colombia,N,S
SYNTH-0265,18/07/2025,PRESTAMO,CLI-364,46668,USD,Peru,S,S
SYNTH-0637,28/06/2025,SERVICIO,CLI-736,229818,USD,Paraguay,N,N
SYNTH-0118,18/07/2025,SEGURO,CLI-217,403317905,USD,Argentina,N,S
SYNTH-0511,30/12/2025,TARJETA,CLI-610,14462,ARS,Brasil,S,S
SYNTH-0520,01/01/2025,TARJETA,CLI-619,645060287,USD,Chile,N,N
SYNTH-0113,30/12/2025,PRESTAMO,CLI-212,485603,USD,Paraguay,N,N
SYNTH-0480,05/04/2025,TARJETA,CLI-579,18922,ARS,Mexico,S,N
SYNTH-0255,30/12/2025,SEGURO,CLI-354,617795717,USD,Brasil,N,N
SYNTH-0987,17 diciembre 2025,SEGURO,CLI-1086,614211425,EUR,Brasil,N,S
SYNTH-0155,10/09/2025,CUENTA,CLI-254,42032,USD,Peru,N,N
SYNTH-0110,28/06/2025,SEGURO,CLI-209,33939,ARS,Chile,S,N
SYNTH-0719,2025-06-10,PRESTAMO  ,CLI-818,314450, ARS,colombia  ,S,N
SYNTH-0019,15/03/2025,CUENTA,CLI-118,23742,ARS,Peru,N,N
SYNTH-0743,2025-06-10, Servicio,CLI-842,9748,,  uruguay,S,S
SYNTH-0955,28/06/2025,SEGURO,CLI-1054,3225,usd oficial,republica del paraguay,S,N
SYNTH-0572,05/04/2025,PRESTAMO,CLI-671,365246,EUR,Peru,S,S
SYNTH-0352,30/12/2025,CUENTA,CLI-451,170919,USD,Paraguay,S,S
SYNTH-0858,2025-09-05,tarjeta,CLI-957,410073,Eur,colombia  ,S,N
SYNTH-0182,10/09/2025,TARJETA,CLI-281,33196,USD,Brasil,N,S
SYNTH-0300,22/11/2025,TARJETA,CLI-399,418365339,ARS,Argentina,N,N
SYNTH-0206,22/11/2025,CUENTA,CLI-305,24565,USD,Paraguay,N,N
SYNTH-0459,10/09/2025,TARJETA,CLI-558,459280,ARS,Brasil,N,N
SYNTH-0860,20-06-2025, Servicio,CLI-959,15047, ARS,colombia  ,N,N
SYNTH-0792,15-03-2025, Servicio,CLI-891,446836413,GBP,colombia  ,N,S
SYNTH-0950,20-06-2025,tarjeta,CLI-1049,470795,GBP, CHILE ,N,S
SYNTH-0604,22/11/2025,TARJETA,CLI-703,114276428,ARS,Argentina,N,S
SYNTH-0975,01/01/2025,CUENTA,CLI-1074,320871506,EUR,rep argentina,S,N
SYNTH-0282,28/06/2025,SEGURO,CLI-381,36394,EUR,Colombia,N,S
SYNTH-0395,01/01/2025,TARJETA,CLI-494,23307,EUR,Chile,S,S
SYNTH-0285,10/09/2025,PRESTAMO,CLI-384,109787,ARS,Chile,N,N
